13126;13168;0;2096;VERDADERO;VERDADERO;-42;;;
13154;13188;0;2097;VERDADERO;VERDADERO;-34;;;
13154;13188;0;2098;VERDADERO;VERDADERO;-34;;;
13154;13188;0;2099;VERDADERO;VERDADERO;-34;;;
13154;13188;0;2100;VERDADERO;VERDADERO;-34;;;
13154;13188;0;2101;VERDADERO;VERDADERO;-34;;;
13185;13188;0;2102;VERDADERO;VERDADERO;-3;;;
13185;13208;0;2103;VERDADERO;VERDADERO;-23;;;
13185;13208;0;2104;VERDADERO;VERDADERO;-23;;;
13185;13208;0;2105;VERDADERO;VERDADERO;-23;;;
13185;13228;0;2106;VERDADERO;VERDADERO;-43;;;
13185;13228;0;2107;VERDADERO;VERDADERO;-43;;;
13221;13248;0;2108;VERDADERO;VERDADERO;-27;;;
13221;13248;0;2109;VERDADERO;VERDADERO;-27;;;
13221;13248;0;2110;VERDADERO;VERDADERO;-27;;;
13221;13268;0;2111;VERDADERO;VERDADERO;-47;;;
13221;13268;0;2112;VERDADERO;VERDADERO;-47;;;
13221;13288;0;2113;VERDADERO;FALSO;-67;;;
13257;13288;0;2114;VERDADERO;VERDADERO;-31;;;
13257;13288;0;2115;VERDADERO;VERDADERO;-31;;;
13257;13288;0;2116;VERDADERO;VERDADERO;-31;;;
13257;13288;0;2117;VERDADERO;VERDADERO;-31;;;
13257;13288;0;2118;VERDADERO;VERDADERO;-31;;;
13289;13308;0;2119;VERDADERO;VERDADERO;-19;;;
13289;13308;0;2120;VERDADERO;VERDADERO;-19;;;
13289;13328;0;2121;VERDADERO;VERDADERO;-39;;;
13289;13328;0;2122;VERDADERO;VERDADERO;-39;;;
13289;13328;0;2123;VERDADERO;VERDADERO;-39;;;
13321;13328;0;2124;VERDADERO;VERDADERO;-7;;;
13321;13328;0;2125;VERDADERO;VERDADERO;-7;;;
13321;13348;0;2126;VERDADERO;VERDADERO;-27;;;
13321;13348;0;2127;VERDADERO;VERDADERO;-27;;;
13321;13369;0;2128;VERDADERO;VERDADERO;-48;;;
13357;13369;0;2129;VERDADERO;VERDADERO;-12;;;
13357;13389;0;2130;VERDADERO;VERDADERO;-32;;;
13357;13389;0;2131;VERDADERO;VERDADERO;-32;;;
13357;13389;0;2132;VERDADERO;VERDADERO;-32;;;
13357;13409;0;2133;VERDADERO;FALSO;-52;;;
13389;13409;0;2134;VERDADERO;VERDADERO;-20;;;
13389;13409;0;2135;VERDADERO;VERDADERO;-20;;;
13389;13429;0;2136;VERDADERO;VERDADERO;-40;;;
13389;13429;0;2137;VERDADERO;VERDADERO;-40;;;
13389;13429;0;2138;VERDADERO;VERDADERO;-40;;;
13389;13429;0;2139;VERDADERO;VERDADERO;-40;;;
13425;13429;0;2140;VERDADERO;VERDADERO;-4;;;
13425;13449;0;2141;VERDADERO;VERDADERO;-24;;;
13425;13449;0;2142;VERDADERO;VERDADERO;-24;;;
13425;13449;0;2143;VERDADERO;VERDADERO;-24;;;
13425;13469;0;2144;VERDADERO;VERDADERO;-44;;;
13457;13469;0;2145;VERDADERO;VERDADERO;-12;;;
13457;13469;0;2146;VERDADERO;VERDADERO;-12;;;
13457;13469;0;2147;VERDADERO;VERDADERO;-12;;;
13457;13489;1;2148;VERDADERO;VERDADERO;-32;;;
13457;13489;0;2149;VERDADERO;VERDADERO;-32;;;
13457;13489;0;2150;VERDADERO;VERDADERO;-32;;;
13493;13510;0;2151;VERDADERO;VERDADERO;-17;;;
13493;13510;0;2152;VERDADERO;VERDADERO;-17;;;
13493;13530;0;2153;VERDADERO;VERDADERO;-37;;;
13493;13530;0;2154;VERDADERO;VERDADERO;-37;;;
13493;13530;0;2155;VERDADERO;VERDADERO;-37;;;
13525;13550;0;2156;VERDADERO;VERDADERO;-25;;;
13525;13550;0;2157;VERDADERO;VERDADERO;-25;;;
13525;13570;1;2158;VERDADERO;VERDADERO;-45;;;
13525;13570;0;2159;VERDADERO;VERDADERO;-45;;;
13525;13570;0;2160;VERDADERO;VERDADERO;-45;;;
13557;13570;0;2161;VERDADERO;VERDADERO;-13;;;
13557;13570;0;2162;VERDADERO;VERDADERO;-13;;;
13557;13590;0;2163;VERDADERO;VERDADERO;-33;;;
13557;13590;0;2164;VERDADERO;VERDADERO;-33;;;
13557;13590;0;2165;VERDADERO;VERDADERO;-33;;;
13557;13610;0;2166;VERDADERO;FALSO;-53;;;
13593;13610;0;2167;VERDADERO;VERDADERO;-17;;;
13593;13610;0;2168;VERDADERO;VERDADERO;-17;;;
13593;13610;0;2169;VERDADERO;VERDADERO;-17;;;
13593;13610;0;2170;VERDADERO;VERDADERO;-17;;;
13593;13630;0;2171;VERDADERO;VERDADERO;-37;;;
13625;13630;0;2172;VERDADERO;VERDADERO;-5;;;
13625;13650;0;2173;VERDADERO;VERDADERO;-25;;;
13625;13650;0;2174;VERDADERO;VERDADERO;-25;;;
13625;13650;0;2175;VERDADERO;VERDADERO;-25;;;
13625;13670;0;2176;VERDADERO;VERDADERO;-45;;;
13657;13670;0;2177;VERDADERO;VERDADERO;-13;;;
13657;13690;0;2178;VERDADERO;VERDADERO;-33;;;
13657;13690;0;2179;VERDADERO;VERDADERO;-33;;;
13657;13690;0;2180;VERDADERO;VERDADERO;-33;;;
13657;13710;0;2181;VERDADERO;FALSO;-53;;;
13657;13710;0;2182;VERDADERO;FALSO;-53;;;
13693;13710;0;2183;VERDADERO;VERDADERO;-17;;;
13693;13710;0;2184;VERDADERO;VERDADERO;-17;;;
13693;13730;0;2185;VERDADERO;VERDADERO;-37;;;
13693;13730;0;2186;VERDADERO;VERDADERO;-37;;;
13693;13730;0;2187;VERDADERO;VERDADERO;-37;;;
13725;13750;0;2188;VERDADERO;VERDADERO;-25;;;
13725;13750;0;2189;VERDADERO;VERDADERO;-25;;;
13725;13750;0;2190;VERDADERO;VERDADERO;-25;;;
13725;13750;0;2191;VERDADERO;VERDADERO;-25;;;
13725;13770;0;2192;VERDADERO;VERDADERO;-45;;;
13757;13770;0;2193;VERDADERO;VERDADERO;-13;;;
13757;13770;0;2194;VERDADERO;VERDADERO;-13;;;
13757;13790;0;2195;VERDADERO;VERDADERO;-33;;;
13757;13790;0;2196;VERDADERO;VERDADERO;-33;;;
13757;13810;0;2197;VERDADERO;FALSO;-53;;;
13792;13810;0;2198;VERDADERO;VERDADERO;-18;;;
13792;13810;0;2199;VERDADERO;VERDADERO;-18;;;
13792;13830;0;2200;VERDADERO;VERDADERO;-38;;;
13792;13830;0;2201;VERDADERO;VERDADERO;-38;;;
13792;13850;1;2202;VERDADERO;FALSO;-58;;;
13792;13850;0;2203;VERDADERO;FALSO;-58;;;
13825;13850;0;2204;VERDADERO;VERDADERO;-25;;;
13825;13850;0;2205;VERDADERO;VERDADERO;-25;;;
13825;13850;0;2206;VERDADERO;VERDADERO;-25;;;
13825;13870;0;2207;VERDADERO;VERDADERO;-45;;;
13825;13870;0;2208;VERDADERO;VERDADERO;-45;;;
13857;13890;1;2209;VERDADERO;VERDADERO;-33;;;
13857;13890;0;2210;VERDADERO;VERDADERO;-33;;;
13857;13890;0;2211;VERDADERO;VERDADERO;-33;;;
13857;13890;0;2212;VERDADERO;VERDADERO;-33;;;
13857;13890;0;2213;VERDADERO;VERDADERO;-33;;;
13893;13890;0;2214;VERDADERO;VERDADERO;3;;;
13893;13910;0;2215;VERDADERO;VERDADERO;-17;;;
13893;13910;0;2216;VERDADERO;VERDADERO;-17;;;
13893;13930;0;2217;VERDADERO;VERDADERO;-37;;;
13893;13930;0;2218;VERDADERO;VERDADERO;-37;;;
13925;13930;0;2219;VERDADERO;VERDADERO;-5;;;
13925;13950;0;2220;VERDADERO;VERDADERO;-25;;;
13925;13950;0;2221;VERDADERO;VERDADERO;-25;;;
13925;13970;0;2222;VERDADERO;VERDADERO;-45;;;
13925;13970;0;2223;VERDADERO;VERDADERO;-45;;;
13957;13970;0;2224;VERDADERO;VERDADERO;-13;;;
13957;13990;0;2225;VERDADERO;VERDADERO;-33;;;
13957;13990;0;2226;VERDADERO;VERDADERO;-33;;;
13957;13990;0;2227;VERDADERO;VERDADERO;-33;;;
13957;13990;0;2228;VERDADERO;VERDADERO;-33;;;
13957;13990;0;2229;VERDADERO;VERDADERO;-33;;;
13989;13990;0;2230;VERDADERO;VERDADERO;-1;;;
13989;14010;1;2231;VERDADERO;VERDADERO;-21;;;
13989;14010;0;2232;VERDADERO;VERDADERO;-21;;;
13989;14030;0;2233;VERDADERO;VERDADERO;-41;;;
13989;14030;0;2234;VERDADERO;VERDADERO;-41;;;
14021;14030;0;2235;VERDADERO;VERDADERO;-9;;;
14021;14030;0;2236;VERDADERO;VERDADERO;-9;;;
14021;14030;0;2237;VERDADERO;VERDADERO;-9;;;
14021;14050;0;2238;VERDADERO;VERDADERO;-29;;;
14021;14050;0;2239;VERDADERO;VERDADERO;-29;;;
14057;14050;0;2240;VERDADERO;VERDADERO;7;;;
14057;14071;0;2241;VERDADERO;VERDADERO;-14;;;
14057;14071;0;2242;VERDADERO;VERDADERO;-14;;;
14057;14091;0;2243;VERDADERO;VERDADERO;-34;;;
14057;14091;0;2244;VERDADERO;VERDADERO;-34;;;
14089;14111;1;2245;VERDADERO;VERDADERO;-22;;;
14089;14111;0;2246;VERDADERO;VERDADERO;-22;;;
14089;14111;0;2247;VERDADERO;VERDADERO;-22;;;
14089;14131;0;2248;VERDADERO;VERDADERO;-42;;;
14089;14131;0;2249;VERDADERO;VERDADERO;-42;;;
14089;14131;0;2250;VERDADERO;VERDADERO;-42;;;
14125;14131;0;2251;VERDADERO;VERDADERO;-6;;;
14125;14151;0;2252;VERDADERO;VERDADERO;-26;;;
14125;14151;0;2253;VERDADERO;VERDADERO;-26;;;
14125;14151;0;2254;VERDADERO;VERDADERO;-26;;;
14125;14171;0;2255;VERDADERO;VERDADERO;-46;;;
14157;14171;0;2256;VERDADERO;VERDADERO;-14;;;
14157;14191;0;2257;VERDADERO;VERDADERO;-34;;;
14157;14191;0;2258;VERDADERO;VERDADERO;-34;;;
14157;14191;0;2259;VERDADERO;VERDADERO;-34;;;
14157;14211;0;2260;VERDADERO;FALSO;-54;;;
14189;14211;0;2261;VERDADERO;VERDADERO;-22;;;
14189;14231;0;2262;VERDADERO;VERDADERO;-42;;;
14189;14231;0;2263;VERDADERO;VERDADERO;-42;;;
14189;14231;0;2264;VERDADERO;VERDADERO;-42;;;
14189;14231;0;2265;VERDADERO;VERDADERO;-42;;;
14189;14251;0;2266;VERDADERO;FALSO;-62;;;
14225;14251;0;2267;VERDADERO;VERDADERO;-26;;;
14225;14271;0;2268;VERDADERO;VERDADERO;-46;;;
14225;14271;0;2269;VERDADERO;VERDADERO;-46;;;
14225;14271;0;2270;VERDADERO;VERDADERO;-46;;;
14225;14271;0;2271;VERDADERO;VERDADERO;-46;;;
14257;14271;0;2272;VERDADERO;VERDADERO;-14;;;
14257;14291;0;2273;VERDADERO;VERDADERO;-34;;;
14257;14291;0;2274;VERDADERO;VERDADERO;-34;;;
14257;14311;0;2275;VERDADERO;FALSO;-54;;;
14257;14311;0;2276;VERDADERO;FALSO;-54;;;
14289;14311;0;2277;VERDADERO;VERDADERO;-22;;;
14289;14311;0;2278;VERDADERO;VERDADERO;-22;;;
14289;14311;0;2279;VERDADERO;VERDADERO;-22;;;
14289;14311;0;2280;VERDADERO;VERDADERO;-22;;;
14289;14311;0;2281;VERDADERO;VERDADERO;-22;;;
14325;14331;0;2282;VERDADERO;VERDADERO;-6;;;
14325;14331;0;2283;VERDADERO;VERDADERO;-6;;;
14325;14351;0;2284;VERDADERO;VERDADERO;-26;;;
14325;14351;0;2285;VERDADERO;VERDADERO;-26;;;
14325;14351;0;2286;VERDADERO;VERDADERO;-26;;;
14357;14371;0;2287;VERDADERO;VERDADERO;-14;;;
14357;14371;0;2288;VERDADERO;VERDADERO;-14;;;
14357;14371;0;2289;VERDADERO;VERDADERO;-14;;;
14357;14391;0;2290;VERDADERO;VERDADERO;-34;;;
14357;14391;0;2291;VERDADERO;VERDADERO;-34;;;
14389;14411;0;2292;VERDADERO;VERDADERO;-22;;;
14389;14411;0;2293;VERDADERO;VERDADERO;-22;;;
14389;14411;0;2294;VERDADERO;VERDADERO;-22;;;
14389;14411;0;2295;VERDADERO;VERDADERO;-22;;;
14389;14411;0;2296;VERDADERO;VERDADERO;-22;;;
14389;14411;0;2297;VERDADERO;VERDADERO;-22;;;
14425;14411;0;2298;VERDADERO;VERDADERO;14;;;
14425;14411;0;2299;VERDADERO;VERDADERO;14;;;
14425;14411;0,00E+00;2300;VERDADERO;VERDADERO;14;;;
14425;14431;0;2301;VERDADERO;VERDADERO;-6;;;
14425;14431;0;2302;VERDADERO;VERDADERO;-6;;;
14457;14451;0;2303;VERDADERO;VERDADERO;6;;;
14457;14451;0;2304;VERDADERO;VERDADERO;6;;;
14457;14471;0;2305;VERDADERO;VERDADERO;-14;;;
14457;14471;0;2306;VERDADERO;VERDADERO;-14;;;
14457;14471;0;2307;VERDADERO;VERDADERO;-14;;;
14489;14491;0;2308;VERDADERO;VERDADERO;-2;;;
14489;14491;0;2309;VERDADERO;VERDADERO;-2;;;
14489;14511;0;2310;VERDADERO;VERDADERO;-22;;;
14489;14511;0;2311;VERDADERO;VERDADERO;-22;;;
14489;14511;0;2312;VERDADERO;VERDADERO;-22;;;
14489;14531;0;2313;VERDADERO;VERDADERO;-42;;;
14524;14531;0;2314;VERDADERO;VERDADERO;-7;;;
14524;14551;0;2315;VERDADERO;VERDADERO;-27;;;
14524;14551;0;2316;VERDADERO;VERDADERO;-27;;;
14524;14551;0;2317;VERDADERO;VERDADERO;-27;;;
14524;14571;0;2318;VERDADERO;VERDADERO;-47;;;
14557;14571;0;2319;VERDADERO;VERDADERO;-14;;;
14557;14591;0;2320;VERDADERO;VERDADERO;-34;;;
14557;14591;0;2321;VERDADERO;VERDADERO;-34;;;
14557;14591;0;2322;VERDADERO;VERDADERO;-34;;;
14557;14611;0;2323;VERDADERO;FALSO;-54;;;
14589;14611;0;2324;VERDADERO;VERDADERO;-22;;;
14589;14631;0;2325;VERDADERO;VERDADERO;-42;;;
14589;14631;0;2326;VERDADERO;VERDADERO;-42;;;
14589;14631;0;2327;VERDADERO;VERDADERO;-42;;;
14589;14631;0;2328;VERDADERO;VERDADERO;-42;;;
14621;14631;0;2329;VERDADERO;VERDADERO;-10;;;
14621;14651;0;2330;VERDADERO;VERDADERO;-30;;;
14621;14651;0;2331;VERDADERO;VERDADERO;-30;;;
14621;14651;0;2332;VERDADERO;VERDADERO;-30;;;
14621;14671;0;2333;VERDADERO;FALSO;-50;;;
14653;14671;0;2334;VERDADERO;VERDADERO;-18;;;
14653;14671;0;2335;VERDADERO;VERDADERO;-18;;;
14653;14671;0;2336;VERDADERO;VERDADERO;-18;;;
14653;14691;0;2337;VERDADERO;VERDADERO;-38;;;
14653;14691;0;2338;VERDADERO;VERDADERO;-38;;;
14653;14691;0;2339;VERDADERO;VERDADERO;-38;;;
14689;14711;0;2340;VERDADERO;VERDADERO;-22;;;
14689;14711;0;2341;VERDADERO;VERDADERO;-22;;;
14689;14731;0;2342;VERDADERO;VERDADERO;-42;;;
14689;14731;0;2343;VERDADERO;VERDADERO;-42;;;
14689;14731;0;2344;VERDADERO;VERDADERO;-42;;;
14721;14751;0;2345;VERDADERO;VERDADERO;-30;;;
14721;14751;0;2346;VERDADERO;VERDADERO;-30;;;
14721;14751;0;2347;VERDADERO;VERDADERO;-30;;;
14721;14771;0;2348;VERDADERO;FALSO;-50;;;
14721;14771;0;2349;VERDADERO;FALSO;-50;;;
14752;14771;0;2350;VERDADERO;VERDADERO;-19;;;
14752;14771;0;2351;VERDADERO;VERDADERO;-19;;;
14752;14791;1;2352;VERDADERO;VERDADERO;-39;;;
14752;14791;0;2353;VERDADERO;VERDADERO;-39;;;
14752;14811;0;2354;VERDADERO;FALSO;-59;;;
14786;14811;0;2355;VERDADERO;VERDADERO;-25;;;
14786;14811;0;2356;VERDADERO;VERDADERO;-25;;;
14786;14811;0;2357;VERDADERO;VERDADERO;-25;;;
14786;14811;0;2358;VERDADERO;VERDADERO;-25;;;
14786;14811;0;2359;VERDADERO;VERDADERO;-25;;;
14817;14831;0;2360;VERDADERO;VERDADERO;-14;;;
14817;14831;0;2361;VERDADERO;VERDADERO;-14;;;
14817;14831;0;2362;VERDADERO;VERDADERO;-14;;;
14817;14851;0;2363;VERDADERO;VERDADERO;-34;;;
14817;14851;0;2364;VERDADERO;VERDADERO;-34;;;
14817;14871;0;2365;VERDADERO;FALSO;-54;;;
14853;14871;0;2366;VERDADERO;VERDADERO;-18;;;
14853;14871;0;2367;VERDADERO;VERDADERO;-18;;;
14853;14891;0;2368;VERDADERO;VERDADERO;-38;;;
14853;14891;0;2369;VERDADERO;VERDADERO;-38;;;
14853;14911;0;2370;VERDADERO;FALSO;-58;;;
14885;14911;0;2371;VERDADERO;VERDADERO;-26;;;
14885;14911;0;2372;VERDADERO;VERDADERO;-26;;;
14885;14911;0;2373;VERDADERO;VERDADERO;-26;;;
14885;14931;0;2374;VERDADERO;VERDADERO;-46;;;
14885;14931;0;2375;VERDADERO;VERDADERO;-46;;;
14921;14951;1;2376;VERDADERO;VERDADERO;-30;;;
14921;14951;0;2377;VERDADERO;VERDADERO;-30;;;
14921;14951;0;2378;VERDADERO;VERDADERO;-30;;;
14921;14951;0;2379;VERDADERO;VERDADERO;-30;;;
14921;14951;0;2380;VERDADERO;VERDADERO;-30;;;
14953;14951;0;2381;VERDADERO;VERDADERO;2;;;
14953;14971;0;2382;VERDADERO;VERDADERO;-18;;;
14953;14971;0;2383;VERDADERO;VERDADERO;-18;;;
14953;14991;0;2384;VERDADERO;VERDADERO;-38;;;
14953;14991;0;2385;VERDADERO;VERDADERO;-38;;;
14953;15011;0;2386;VERDADERO;FALSO;-58;;;
14989;15011;0;2387;VERDADERO;VERDADERO;-22;;;
14989;15011;0;2388;VERDADERO;VERDADERO;-22;;;
14989;15031;0;2389;VERDADERO;VERDADERO;-42;;;
14989;15031;0;2390;VERDADERO;VERDADERO;-42;;;
14989;15051;1;2391;VERDADERO;FALSO;-62;;;
15021;15051;0;2392;VERDADERO;VERDADERO;-30;;;
15021;15051;0;2393;VERDADERO;VERDADERO;-30;;;
15021;15051;0;2394;VERDADERO;VERDADERO;-30;;;
15021;15051;0;2395;VERDADERO;VERDADERO;-30;;;
15021;15051;0;2396;VERDADERO;VERDADERO;-30;;;
15053;15051;0;2397;VERDADERO;VERDADERO;2;;;
15053;15071;1;2398;VERDADERO;VERDADERO;-18;;;
15053;15071;0;2399;VERDADERO;VERDADERO;-18;;;
15053;15091;0;2400;VERDADERO;VERDADERO;-38;;;
15053;15091;0;2401;VERDADERO;VERDADERO;-38;;;
15053;15091;0;2402;VERDADERO;VERDADERO;-38;;;
15089;15091;0;2403;VERDADERO;VERDADERO;-2;;;
15089;15091;0;2404;VERDADERO;VERDADERO;-2;;;
15089;15111;0;2405;VERDADERO;VERDADERO;-22;;;
15089;15111;0;2406;VERDADERO;VERDADERO;-22;;;
15089;15111;0;2407;VERDADERO;VERDADERO;-22;;;
15121;15131;0;2408;VERDADERO;VERDADERO;-10;;;
15121;15131;0;2409;VERDADERO;VERDADERO;-10;;;
15121;15151;0;2410;VERDADERO;VERDADERO;-30;;;
15121;15151;0;2411;VERDADERO;VERDADERO;-30;;;
15121;15151;0;2412;VERDADERO;VERDADERO;-30;;;
15153;15171;0;2413;VERDADERO;VERDADERO;-18;;;
15153;15171;0;2414;VERDADERO;VERDADERO;-18;;;
15153;15171;0;2415;VERDADERO;VERDADERO;-18;;;
15153;15191;0;2416;VERDADERO;VERDADERO;-38;;;
15153;15191;0;2417;VERDADERO;VERDADERO;-38;;;
15185;15191;0;2418;VERDADERO;VERDADERO;-6;;;
15185;15191;0;2419;VERDADERO;VERDADERO;-6;;;
15185;15211;0;2420;VERDADERO;VERDADERO;-26;;;
15185;15211;0;2421;VERDADERO;VERDADERO;-26;;;
15185;15231;0;2422;VERDADERO;VERDADERO;-46;;;
15218;15231;0;2423;VERDADERO;VERDADERO;-13;;;
15218;15231;0;2424;VERDADERO;VERDADERO;-13;;;
15218;15251;0;2425;VERDADERO;VERDADERO;-33;;;
15218;15251;0;2426;VERDADERO;VERDADERO;-33;;;
15218;15271;0;2427;VERDADERO;FALSO;-53;;;
15218;15271;0;2428;VERDADERO;FALSO;-53;;;
15253;15271;0;2429;VERDADERO;VERDADERO;-18;;;
15253;15291;0;2430;VERDADERO;VERDADERO;-38;;;
15253;15291;0;2431;VERDADERO;VERDADERO;-38;;;
15253;15291;0;2432;VERDADERO;VERDADERO;-38;;;
15253;15291;0;2433;VERDADERO;VERDADERO;-38;;;
15285;15311;0;2434;VERDADERO;VERDADERO;-26;;;
15285;15311;0;2435;VERDADERO;VERDADERO;-26;;;
15285;15311;0;2436;VERDADERO;VERDADERO;-26;;;
15285;15331;0;2437;VERDADERO;VERDADERO;-46;;;
15285;15331;0;2438;VERDADERO;VERDADERO;-46;;;
15317;15331;0;2439;VERDADERO;VERDADERO;-14;;;
15317;15331;0;2440;VERDADERO;VERDADERO;-14;;;
15317;15331;0;2441;VERDADERO;VERDADERO;-14;;;
15317;15351;0;2442;VERDADERO;VERDADERO;-34;;;
15317;15351;0;2443;VERDADERO;VERDADERO;-34;;;
15317;15371;0;2444;VERDADERO;FALSO;-54;;;
15353;15371;0;2445;VERDADERO;VERDADERO;-18;;;
15353;15371;0;2446;VERDADERO;VERDADERO;-18;;;
15353;15371;0;2447;VERDADERO;VERDADERO;-18;;;
15353;15371;0;2448;VERDADERO;VERDADERO;-18;;;
15353;15391;0;2449;VERDADERO;VERDADERO;-38;;;
15385;15391;0;2450;VERDADERO;VERDADERO;-6;;;
15385;15391;0;2451;VERDADERO;VERDADERO;-6;;;
15385;15412;0;2452;VERDADERO;VERDADERO;-27;;;
15385;15412;0;2453;VERDADERO;VERDADERO;-27;;;
15385;15432;1;2454;VERDADERO;VERDADERO;-47;;;
15385;15432;0;2455;VERDADERO;VERDADERO;-47;;;
15421;15432;0;2456;VERDADERO;VERDADERO;-11;;;
15421;15432;0;2457;VERDADERO;VERDADERO;-11;;;
15421;15452;0;2458;VERDADERO;VERDADERO;-31;;;
15421;15452;0;2459;VERDADERO;VERDADERO;-31;;;
15421;15472;0;2460;VERDADERO;FALSO;-51;;;
15454;15472;0;2461;VERDADERO;VERDADERO;-18;;;
15454;15472;0;2462;VERDADERO;VERDADERO;-18;;;
15454;15472;0;2463;VERDADERO;VERDADERO;-18;;;
15454;15472;0;2464;VERDADERO;VERDADERO;-18;;;
15454;15472;0;2465;VERDADERO;VERDADERO;-18;;;
15454;15472;0;2466;VERDADERO;VERDADERO;-18;;;
15489;15492;0;2467;VERDADERO;VERDADERO;-3;;;
15489;15492;0;2468;VERDADERO;VERDADERO;-3;;;
15489;15492;0;2469;VERDADERO;VERDADERO;-3;;;
15489;15512;0;2470;VERDADERO;VERDADERO;-23;;;
15489;15512;0;2471;VERDADERO;VERDADERO;-23;;;
15521;15532;0;2472;VERDADERO;VERDADERO;-11;;;
15521;15532;0;2473;VERDADERO;VERDADERO;-11;;;
15521;15532;0;2474;VERDADERO;VERDADERO;-11;;;
15521;15552;1;2475;VERDADERO;VERDADERO;-31;;;
15521;15552;0;2476;VERDADERO;VERDADERO;-31;;;
15558;15572;0;2477;VERDADERO;VERDADERO;-14;;;
15558;15572;0;2478;VERDADERO;VERDADERO;-14;;;
15558;15592;0;2479;VERDADERO;VERDADERO;-34;;;
15558;15592;0;2480;VERDADERO;VERDADERO;-34;;;
15558;15592;0;2481;VERDADERO;VERDADERO;-34;;;
15558;15592;0;2482;VERDADERO;VERDADERO;-34;;;
15591;15592;0;2483;VERDADERO;VERDADERO;-1;;;
15591;15592;0;2484;VERDADERO;VERDADERO;-1;;;
15591;15592;0;2485;VERDADERO;VERDADERO;-1;;;
15591;15592;0;2486;VERDADERO;VERDADERO;-1;;;
15591;15592;0;2487;VERDADERO;VERDADERO;-1;;;
15624;15592;0;2488;VERDADERO;VERDADERO;32;;;
15624;15592;0;2489;VERDADERO;VERDADERO;32;;;
15624;15592;0;2490;VERDADERO;VERDADERO;32;;;
15624;15592;0;2491;VERDADERO;VERDADERO;32;;;
15624;15592;0;2492;VERDADERO;VERDADERO;32;;;
15624;15592;0;2493;VERDADERO;VERDADERO;32;;;
15657;15592;0;2494;FALSO;VERDADERO;65;;;
15657;15592;0;2495;FALSO;VERDADERO;65;;;
15657;15592;0;2496;FALSO;VERDADERO;65;;;
15657;15592;0;2497;FALSO;VERDADERO;65;;;
15657;15592;0;2498;FALSO;VERDADERO;65;;;
15689;15592;0;2499;FALSO;VERDADERO;97;;;
15689;15592;0;2500;FALSO;VERDADERO;97;;;
15689;15592;0;2501;FALSO;VERDADERO;97;;;
15689;15592;0;2502;FALSO;VERDADERO;97;;;
15689;15592;0;2503;FALSO;VERDADERO;97;;;
15689;15592;0;2504;FALSO;VERDADERO;97;;;
15722;15592;0;2505;FALSO;VERDADERO;130;;;
15722;15592;0;2506;FALSO;VERDADERO;130;;;
15722;15592;0;2507;FALSO;VERDADERO;130;;;
15722;15592;0;2508;FALSO;VERDADERO;130;;;
15722;15592;0;2509;FALSO;VERDADERO;130;;;
15722;15592;0;2510;FALSO;VERDADERO;130;;;
15757;15592;0;2511;FALSO;VERDADERO;165;;;
15757;15592;0;2512;FALSO;VERDADERO;165;;;
15757;15592;0;2513;FALSO;VERDADERO;165;;;
15757;15592;0;2514;FALSO;VERDADERO;165;;;
15757;15592;0;2515;FALSO;VERDADERO;165;;;
15789;15592;0;2516;FALSO;VERDADERO;197;;;
15789;15592;0;2517;FALSO;VERDADERO;197;;;
15789;15592;0;2518;FALSO;VERDADERO;197;;;
15789;15592;0;2519;FALSO;VERDADERO;197;;;
15789;15592;0;2520;FALSO;VERDADERO;197;;;
15821;15592;0;2521;FALSO;VERDADERO;229;;;
15821;15592;0;2522;FALSO;VERDADERO;229;;;
15821;15592;0;2523;FALSO;VERDADERO;229;;;
15821;15592;0;2524;FALSO;VERDADERO;229;;;
15821;15592;0;2525;FALSO;VERDADERO;229;;;
15821;15592;0;2526;FALSO;VERDADERO;229;;;
15821;15592;0;2527;FALSO;VERDADERO;229;;;
15860;15592;0;2528;FALSO;VERDADERO;268;;;
15860;15592;0;2529;FALSO;VERDADERO;268;;;
15860;15592;0;2530;FALSO;VERDADERO;268;;;
15860;15592;0;2531;FALSO;VERDADERO;268;;;
15887;15592;0;2532;FALSO;VERDADERO;295;;;
15887;15592;0;2533;FALSO;VERDADERO;295;;;
15887;15592;0;2534;FALSO;VERDADERO;295;;;
15887;15592;0;2535;FALSO;VERDADERO;295;;;
15887;15592;0;2536;FALSO;VERDADERO;295;;;
15887;15592;0;2537;FALSO;VERDADERO;295;;;
15921;15592;0;2538;FALSO;VERDADERO;329;;;
15921;15592;0;2539;FALSO;VERDADERO;329;;;
15921;15592;0;2540;FALSO;VERDADERO;329;;;
15921;15592;0;2541;FALSO;VERDADERO;329;;;
15921;15592;0;2542;FALSO;VERDADERO;329;;;
15953;15592;0;2543;FALSO;VERDADERO;361;;;
15953;15592;0;2544;FALSO;VERDADERO;361;;;
15953;15592;0;2545;FALSO;VERDADERO;361;;;
15953;15592;0;2546;FALSO;VERDADERO;361;;;
15953;15592;0;2547;FALSO;VERDADERO;361;;;
15985;15592;0;2548;FALSO;VERDADERO;393;;;
15985;15592;0;2549;FALSO;VERDADERO;393;;;
15985;15592;0;2550;FALSO;VERDADERO;393;;;
15985;15592;0;2551;FALSO;VERDADERO;393;;;
15985;15592;0;2552;FALSO;VERDADERO;393;;;
15985;15592;0;2553;FALSO;VERDADERO;393;;;
15985;15592;0;2554;FALSO;VERDADERO;393;;;
